Year,Month,Day,Hour,GHI_Wm2,DNI_Wm2,DHI_Wm2,POA_Wm2,CF_pv,T_ambient_C
2020,3,26,6,0,0,0,0,0.0000,-15.7000
2020,3,26,7,0,0,0,0,0.0000,-15.9000
2020,3,26,8,0,0,0,0,0.0000,-16.0000
2020,3,26,9,0,0,0,0,0.0000,-16.3000
2020,3,26,10,0,0,0,0,0.0000,-16.7000
2020,3,26,11,0,0,0,0,0.0000,-17.2000
2020,3,26,12,0,0,0,0,0.0000,-17.7000
2020,3,26,13,0,0,0,0,0.0000,-18.2000
2020,3,26,14,0,0,0,0,0.0000,-18.7000
2020,3,26,15,22,1,22,22,0.0220,-18.9000
2020,3,26,16,108,216,78,108,0.1080,-18.7000
2020,3,26,17,179,155,144,179,0.1790,-18.5000
2020,3,26,18,254,219,188,254,0.2540,-18.3000
2020,3,26,19,394,878,76,394,0.3940,-18.0000
2020,3,26,20,251,22,242,251,0.2510,-17.7000
2020,3,26,21,299,44,281,299,0.2990,-17.7000
2020,3,26,22,260,24,250,260,0.2600,-17.9000
2020,3,26,23,225,16,219,225,0.2250,-18.3000
2020,3,27,0,158,8,156,158,0.1580,-18.9000
2020,3,27,1,106,3,105,106,0.1060,-19.7000
2020,3,27,2,127,590,44,127,0.1270,-21.0000
2020,3,27,3,38,327,22,38,0.0380,-22.5000
2020,3,27,4,0,0,0,0,0.0000,-23.7000
2020,3,27,5,0,0,0,0,0.0000,-24.6000
2020,3,27,6,0,0,0,0,0.0000,-25.4000
2020,3,27,7,0,0,0,0,0.0000,-26.1000
2020,3,27,8,0,0,0,0,0.0000,-26.6000
2020,3,27,9,0,0,0,0,0.0000,-27.0000
2020,3,27,10,0,0,0,0,0.0000,-27.7000
2020,3,27,11,0,0,0,0,0.0000,-28.2000
2020,3,27,12,0,0,0,0,0.0000,-28.5000
2020,3,27,13,0,0,0,0,0.0000,-28.6000
2020,3,27,14,0,0,0,0,0.0000,-28.7000
2020,3,27,15,27,2,27,27,0.0270,-28.5000
2020,3,27,16,123,297,80,123,0.1230,-27.8000
2020,3,27,17,173,36,164,173,0.1730,-26.9000
2020,3,27,18,327,823,72,327,0.3270,-26.3000
2020,3,27,19,337,274,236,337,0.3370,-25.7000
2020,3,27,20,449,903,82,449,0.4490,-25.3000
2020,3,27,21,465,914,83,465,0.4650,-25.0000
2020,3,27,22,450,909,80,450,0.4500,-24.4000
2020,3,27,23,403,888,75,403,0.4030,-24.0000
2020,3,28,0,330,845,67,330,0.3300,-23.6000
2020,3,28,1,238,771,56,238,0.2380,-23.4000
2020,3,28,2,64,3,64,64,0.0640,-24.0000
2020,3,28,3,22,0,22,22,0.0220,-25.4000
2020,3,28,4,0,0,0,0,0.0000,-26.3000
2020,3,28,5,0,0,0,0,0.0000,-26.8000
2020,3,28,6,0,0,0,0,0.0000,-27.8000
2020,3,28,7,0,0,0,0,0.0000,-29.2000
2020,3,28,8,0,0,0,0,0.0000,-30.8000
2020,3,28,9,0,0,0,0,0.0000,-32.0000
2020,3,28,10,0,0,0,0,0.0000,-32.5000
2020,3,28,11,0,0,0,0,0.0000,-32.7000
2020,3,28,12,0,0,0,0,0.0000,-32.8000
2020,3,28,13,0,0,0,0,0.0000,-33.1000
2020,3,28,14,0,0,0,0,0.0000,-33.3000
2020,3,28,15,25,0,25,25,0.0250,-32.7000
2020,3,28,16,82,7,81,82,0.0820,-30.7000
2020,3,28,17,151,20,146,151,0.1510,-28.1000
2020,3,28,18,160,11,157,160,0.1600,-26.0000
2020,3,28,19,32,0,32,32,0.0320,-24.2000
2020,3,28,20,166,3,164,166,0.1660,-22.9000
2020,3,28,21,152,1,152,152,0.1520,-22.0000
2020,3,28,22,145,1,145,145,0.1450,-21.6000
2020,3,28,23,243,30,232,243,0.2430,-21.4000
2020,3,29,0,190,19,184,190,0.1900,-21.5000
2020,3,29,1,129,8,127,129,0.1290,-21.7000
2020,3,29,2,138,604,45,138,0.1380,-21.9000
2020,3,29,3,46,367,24,46,0.0460,-22.2000
2020,3,29,4,0,0,0,0,0.0000,-22.5000
2020,3,29,5,0,0,0,0,0.0000,-22.8000
2020,3,29,6,0,0,0,0,0.0000,-23.1000
2020,3,29,7,0,0,0,0,0.0000,-23.5000
2020,3,29,8,0,0,0,0,0.0000,-23.8000
2020,3,29,9,0,0,0,0,0.0000,-24.4000
2020,3,29,10,0,0,0,0,0.0000,-25.3000
2020,3,29,11,0,0,0,0,0.0000,-26.4000
2020,3,29,12,0,0,0,0,0.0000,-27.5000
2020,3,29,13,0,0,0,0,0.0000,-28.5000
2020,3,29,14,0,0,0,0,0.0000,-29.1000
2020,3,29,15,52,416,25,52,0.0520,-29.1000
2020,3,29,16,148,645,45,148,0.1480,-28.2000
2020,3,29,17,232,413,130,232,0.2320,-27.0000
2020,3,29,18,286,308,186,286,0.2860,-25.6000
2020,3,29,19,408,856,82,408,0.4080,-24.5000
2020,3,29,20,455,882,86,455,0.4550,-23.6000
2020,3,29,21,471,893,86,471,0.4710,-22.2000
2020,3,29,22,455,888,84,455,0.4550,-20.9000
2020,3,29,23,409,865,79,409,0.4090,-19.9000
2020,3,30,0,335,818,71,335,0.3350,-19.1000
2020,3,30,1,243,739,61,243,0.2430,-18.9000
2020,3,30,2,142,601,47,142,0.1420,-20.1000
2020,3,30,3,50,353,26,50,0.0500,-22.5000
2020,3,30,4,0,0,0,0,0.0000,-24.9000
2020,3,30,5,0,0,0,0,0.0000,-26.6000
2020,3,30,6,0,0,0,0,0.0000,-27.4000
2020,3,30,7,0,0,0,0,0.0000,-27.8000
2020,3,30,8,0,0,0,0,0.0000,-28.2000
2020,3,30,9,0,0,0,0,0.0000,-28.8000
2020,3,30,10,0,0,0,0,0.0000,-29.4000
2020,3,30,11,0,0,0,0,0.0000,-29.9000
2020,3,30,12,0,0,0,0,0.0000,-30.3000
2020,3,30,13,0,0,0,0,0.0000,-30.6000
2020,3,30,14,0,0,0,0,0.0000,-30.7000
2020,3,30,15,51,288,30,51,0.0510,-30.0000
2020,3,30,16,143,531,55,143,0.1430,-28.6000
2020,3,30,17,243,673,73,243,0.2430,-26.5000
2020,3,30,18,290,280,198,290,0.2900,-24.5000
2020,3,30,19,357,347,223,357,0.3570,-22.5000
2020,3,30,20,455,842,97,455,0.4550,-21.0000
2020,3,30,21,464,843,96,464,0.4640,-19.6000
2020,3,30,22,449,842,92,449,0.4490,-18.0000
2020,3,30,23,404,820,86,404,0.4040,-16.7000
2020,3,31,0,332,772,78,332,0.3320,-15.9000
2020,3,31,1,240,690,66,240,0.2400,-16.0000
2020,3,31,2,141,554,50,141,0.1410,-16.9000
2020,3,31,3,51,325,28,51,0.0510,-18.4000
2020,3,31,4,0,0,0,0,0.0000,-19.9000
2020,3,31,5,0,0,0,0,0.0000,-21.1000
2020,3,31,6,0,0,0,0,0.0000,-22.1000
2020,3,31,7,0,0,0,0,0.0000,-23.1000
2020,3,31,8,0,0,0,0,0.0000,-23.9000
2020,3,31,9,0,0,0,0,0.0000,-24.3000
2020,3,31,10,0,0,0,0,0.0000,-24.5000
2020,3,31,11,0,0,0,0,0.0000,-24.5000
2020,3,31,12,0,0,0,0,0.0000,-24.4000
2020,3,31,13,0,0,0,0,0.0000,-24.3000
2020,3,31,14,0,0,0,0,0.0000,-24.1000
2020,3,31,15,55,331,30,55,0.0550,-23.5000
2020,3,31,16,147,555,52,147,0.1470,-22.7000
2020,3,31,17,247,684,69,247,0.2470,-21.3000
2020,3,31,18,337,762,81,337,0.3370,-19.4000
2020,3,31,19,409,809,90,409,0.4090,-17.4000
2020,3,31,20,454,836,94,454,0.4540,-15.5000
2020,3,31,21,470,846,96,470,0.4700,-13.8000
2020,3,31,22,454,838,94,454,0.4540,-12.8000
2020,3,31,23,408,814,88,408,0.4080,-12.2000
2020,4,1,0,336,772,78,336,0.3360,-12.0000
2020,4,1,1,246,695,66,246,0.2460,-12.4000
2020,4,1,2,147,567,50,147,0.1470,-13.5000
2020,4,1,3,55,346,28,55,0.0550,-15.0000
2020,4,1,4,0,0,0,0,0.0000,-16.5000
2020,4,1,5,0,0,0,0,0.0000,-17.7000
2020,4,1,6,0,0,0,0,0.0000,-18.7000
2020,4,1,7,0,0,0,0,0.0000,-19.5000
2020,4,1,8,0,0,0,0,0.0000,-20.2000
2020,4,1,9,0,0,0,0,0.0000,-20.6000
2020,4,1,10,0,0,0,0,0.0000,-20.7000
2020,4,1,11,0,0,0,0,0.0000,-20.8000
2020,4,1,12,0,0,0,0,0.0000,-20.9000
2020,4,1,13,0,0,0,0,0.0000,-21.2000
2020,4,1,14,0,0,0,0,0.0000,-21.3000
2020,4,1,15,61,371,30,61,0.0610,-21.0000
2020,4,1,16,155,587,50,155,0.1550,-20.3000
2020,4,1,17,255,710,66,255,0.2550,-18.7000
2020,4,1,18,346,786,77,346,0.3460,-16.8000
2020,4,1,19,417,830,85,417,0.4170,-15.0000
2020,4,1,20,462,854,89,462,0.4620,-13.5000
2020,4,1,21,477,861,91,477,0.4770,-12.2000
2020,4,1,22,461,853,89,461,0.4610,-10.9000
2020,4,1,23,415,828,84,415,0.4150,-9.9000
2020,4,2,0,343,781,77,343,0.3430,-9.4000
2020,4,2,1,252,705,66,252,0.2520,-9.5000
2020,4,2,2,152,578,50,152,0.1520,-10.7000
2020,4,2,3,59,361,29,59,0.0590,-12.5000
2020,4,2,4,0,0,0,0,0.0000,-14.0000
2020,4,2,5,0,0,0,0,0.0000,-14.9000
2020,4,2,6,0,0,0,0,0.0000,-16.0000
2020,4,2,7,0,0,0,0,0.0000,-17.2000
2020,4,2,8,0,0,0,0,0.0000,-18.4000
2020,4,2,9,0,0,0,0,0.0000,-19.1000
2020,4,2,10,0,0,0,0,0.0000,-19.6000
2020,4,2,11,0,0,0,0,0.0000,-19.9000
2020,4,2,12,0,0,0,0,0.0000,-20.2000
2020,4,2,13,0,0,0,0,0.0000,-20.4000
2020,4,2,14,0,0,0,0,0.0000,-20.4000
2020,4,2,15,70,411,33,70,0.0700,-20.1000
2020,4,2,16,168,623,53,168,0.1680,-19.6000
2020,4,2,17,272,744,69,272,0.2720,-18.7000
2020,4,2,18,365,820,80,365,0.3650,-17.5000
2020,4,2,19,439,864,88,439,0.4390,-16.3000
2020,4,2,20,485,888,92,485,0.4850,-15.3000
2020,4,2,21,500,890,95,500,0.5000,-14.2000
2020,4,2,22,484,884,93,484,0.4840,-13.2000
2020,4,2,23,436,858,88,436,0.4360,-12.5000
2020,4,3,0,361,814,80,361,0.3610,-12.3000
2020,4,3,1,267,739,68,267,0.2670,-12.5000
2020,4,3,2,164,617,52,164,0.1640,-13.2000
2020,4,3,3,65,389,31,65,0.0650,-14.7000
2020,4,3,4,0,0,0,0,0.0000,-16.6000
2020,4,3,5,0,0,0,0,0.0000,-18.3000
2020,4,3,6,0,0,0,0,0.0000,-19.9000
2020,4,3,7,0,0,0,0,0.0000,-21.3000
2020,4,3,8,0,0,0,0,0.0000,-22.4000
2020,4,3,9,0,0,0,0,0.0000,-22.9000
2020,4,3,10,0,0,0,0,0.0000,-23.0000
2020,4,3,11,0,0,0,0,0.0000,-22.8000
2020,4,3,12,0,0,0,0,0.0000,-22.6000
2020,4,3,13,0,0,0,0,0.0000,-22.4000
2020,4,3,14,0,0,0,0,0.0000,-22.1000
2020,4,3,15,73,385,35,73,0.0730,-21.3000
2020,4,3,16,170,591,57,170,0.1700,-20.3000
2020,4,3,17,273,721,71,273,0.2730,-19.1000
2020,4,3,18,365,804,80,365,0.3650,-17.4000
2020,4,3,19,439,856,85,439,0.4390,-15.8000
2020,4,3,20,485,885,88,485,0.4850,-14.4000
2020,4,3,21,493,881,87,493,0.4930,-13.2000
2020,4,3,22,477,876,85,477,0.4770,-12.0000
2020,4,3,23,431,854,80,431,0.4310,-11.1000
2020,4,4,0,358,811,73,358,0.3580,-10.6000
2020,4,4,1,263,729,63,263,0.2630,-10.6000
2020,4,4,2,164,613,49,164,0.1640,-11.9000
2020,4,4,3,69,417,30,69,0.0690,-14.3000
2020,4,4,4,0,0,0,0,0.0000,-16.5000
2020,4,4,5,0,0,0,0,0.0000,-17.8000
2020,4,4,6,0,0,0,0,0.0000,-18.4000
2020,4,4,7,0,0,0,0,0.0000,-18.8000
2020,4,4,8,0,0,0,0,0.0000,-18.8000
2020,4,4,9,0,0,0,0,0.0000,-18.2000
2020,4,4,10,0,0,0,0,0.0000,-17.6000
2020,4,4,11,0,0,0,0,0.0000,-17.5000
2020,4,4,12,0,0,0,0,0.0000,-17.5000
2020,4,4,13,0,0,0,0,0.0000,-17.4000
2020,4,4,14,0,0,0,0,0.0000,-17.2000
2020,4,4,15,74,331,39,74,0.0740,-16.7000
2020,4,4,16,167,522,64,167,0.1670,-15.7000
2020,4,4,17,265,643,81,265,0.2650,-14.4000
2020,4,4,18,354,718,95,354,0.3540,-12.8000
2020,4,4,19,425,766,104,425,0.4250,-10.7000
2020,4,4,20,469,790,110,469,0.4690,-9.0000
2020,4,4,21,482,783,117,482,0.4820,-7.7000
2020,4,4,22,466,773,115,466,0.4660,-6.4000
2020,4,4,23,420,747,109,420,0.4200,-5.5000
2020,4,5,0,348,700,98,348,0.3480,-4.9000
2020,4,5,1,259,625,83,259,0.2590,-4.8000
2020,4,5,2,161,508,63,161,0.1610,-5.6000
2020,4,5,3,69,321,37,69,0.0690,-7.0000
2020,4,5,4,0,0,0,0,0.0000,-8.2000
2020,4,5,5,0,0,0,0,0.0000,-8.9000
2020,4,5,6,0,0,0,0,0.0000,-9.5000
2020,4,5,7,0,0,0,0,0.0000,-10.1000
2020,4,5,8,0,0,0,0,0.0000,-10.7000
2020,4,5,9,0,0,0,0,0.0000,-11.3000
2020,4,5,10,0,0,0,0,0.0000,-11.9000
2020,4,5,11,0,0,0,0,0.0000,-12.3000
2020,4,5,12,0,0,0,0,0.0000,-12.7000
2020,4,5,13,0,0,0,0,0.0000,-13.0000
2020,4,5,14,14,94,12,14,0.0140,-12.9000
2020,4,5,15,55,1,55,55,0.0550,-12.3000
2020,4,5,16,128,18,124,128,0.1280,-10.7000
2020,4,5,17,114,0,114,114,0.1140,-9.1000
2020,4,5,18,243,19,236,243,0.2430,-7.8000
2020,4,5,19,299,29,286,299,0.2990,-6.3000
2020,4,5,20,337,38,320,337,0.3370,-4.1000
2020,4,5,21,480,765,119,480,0.4800,-2.6000
2020,4,5,22,429,341,273,429,0.4290,-1.7000
2020,4,5,23,381,309,251,381,0.3810,-1.1000
2020,4,6,0,309,260,215,309,0.3090,-0.8000
2020,4,6,1,224,189,170,224,0.2240,-0.8000
2020,4,6,2,136,93,118,136,0.1360,-1.3000
2020,4,6,3,75,392,34,75,0.0750,-2.1000
2020,4,6,4,0,0,0,0,0.0000,-3.2000
2020,4,6,5,0,0,0,0,0.0000,-3.9000
2020,4,6,6,0,0,0,0,0.0000,-4.7000
2020,4,6,7,0,0,0,0,0.0000,-5.7000
2020,4,6,8,0,0,0,0,0.0000,-6.9000
2020,4,6,9,0,0,0,0,0.0000,-8.0000
2020,4,6,10,0,0,0,0,0.0000,-9.2000
2020,4,6,11,0,0,0,0,0.0000,-10.4000
2020,4,6,12,0,0,0,0,0.0000,-11.1000
2020,4,6,13,0,0,0,0,0.0000,-10.2000
2020,4,6,14,17,90,14,17,0.0170,-8.1000
2020,4,6,15,45,0,45,45,0.0450,-6.7000
2020,4,6,16,114,2,114,114,0.1140,-5.9000
2020,4,6,17,157,2,156,157,0.1570,-5.5000
2020,4,6,18,333,300,220,333,0.3330,-5.2000
2020,4,6,19,390,338,244,390,0.3900,-4.9000
2020,4,6,20,448,473,227,448,0.4480,-4.7000
2020,4,6,21,445,361,272,445,0.4450,-4.4000
2020,4,6,22,406,227,301,406,0.4060,-4.2000
2020,4,6,23,433,567,190,433,0.4330,-4.0000
2020,4,7,0,359,493,177,359,0.3590,-4.0000
2020,4,7,1,267,428,142,267,0.2670,-4.4000
2020,4,7,2,169,279,112,169,0.1690,-5.5000
2020,4,7,3,38,0,38,38,0.0380,-7.1000
2020,4,7,4,5,0,5,5,0.0050,-8.5000
2020,4,7,5,0,0,0,0,0.0000,-8.9000
2020,4,7,6,0,0,0,0,0.0000,-8.9000
2020,4,7,7,0,0,0,0,0.0000,-8.9000
2020,4,7,8,0,0,0,0,0.0000,-9.4000
2020,4,7,9,0,0,0,0,0.0000,-10.4000
2020,4,7,10,0,0,0,0,0.0000,-11.5000
2020,4,7,11,0,0,0,0,0.0000,-13.0000
2020,4,7,12,0,0,0,0,0.0000,-15.0000
2020,4,7,13,0,0,0,0,0.0000,-16.9000
2020,4,7,14,14,1,14,14,0.0140,-17.9000
2020,4,7,15,16,0,16,16,0.0160,-17.3000
2020,4,7,16,63,0,63,63,0.0630,-15.2000
2020,4,7,17,187,7,185,187,0.1870,-13.3000
2020,4,7,18,237,11,232,237,0.2370,-11.6000
2020,4,7,19,405,388,235,405,0.4050,-10.0000
2020,4,7,20,509,895,86,509,0.5090,-9.2000
2020,4,7,21,523,899,88,523,0.5230,-9.1000
2020,4,7,22,506,891,86,506,0.5060,-9.1000
2020,4,7,23,458,867,83,458,0.4580,-9.1000
2020,4,8,0,385,820,78,385,0.3850,-9.3000
2020,4,8,1,290,728,74,290,0.2900,-9.5000
2020,4,8,2,185,566,66,185,0.1850,-10.4000
2020,4,8,3,86,348,46,86,0.0860,-12.3000
2020,4,8,4,16,82,14,16,0.0160,-14.5000
2020,4,8,5,0,0,0,0,0.0000,-15.9000
2020,4,8,6,0,0,0,0,0.0000,-16.8000
2020,4,8,7,0,0,0,0,0.0000,-17.5000
2020,4,8,8,0,0,0,0,0.0000,-17.8000
2020,4,8,9,0,0,0,0,0.0000,-17.9000
2020,4,8,10,0,0,0,0,0.0000,-18.3000
2020,4,8,11,0,0,0,0,0.0000,-19.0000
2020,4,8,12,0,0,0,0,0.0000,-19.7000
2020,4,8,13,0,0,0,0,0.0000,-20.3000
2020,4,8,14,25,213,17,25,0.0250,-20.4000
2020,4,8,15,104,490,41,104,0.1040,-19.0000
2020,4,8,16,205,655,59,205,0.2050,-17.0000
2020,4,8,17,308,762,70,308,0.3080,-14.8000
2020,4,8,18,400,835,77,400,0.4000,-12.8000
2020,4,8,19,471,879,82,471,0.4710,-11.1000
2020,4,8,20,515,901,84,515,0.5150,-9.8000
2020,4,8,21,530,908,85,530,0.5300,-8.3000
2020,4,8,22,513,901,84,513,0.5130,-7.3000
2020,4,8,23,466,882,79,466,0.4660,-6.5000
2020,4,9,0,393,845,73,393,0.3930,-6.1000
2020,4,9,1,301,780,64,301,0.3010,-6.1000
2020,4,9,2,198,679,52,198,0.1980,-7.1000
2020,4,9,3,98,507,36,98,0.0980,-8.0000
2020,4,9,4,21,213,15,21,0.0210,-8.7000
2020,4,9,5,0,0,0,0,0.0000,-9.2000
2020,4,9,6,0,0,0,0,0.0000,-10.3000
2020,4,9,7,0,0,0,0,0.0000,-12.7000
2020,4,9,8,0,0,0,0,0.0000,-15.7000
2020,4,9,9,0,0,0,0,0.0000,-17.3000
2020,4,9,10,0,0,0,0,0.0000,-17.2000
2020,4,9,11,0,0,0,0,0.0000,-17.2000
2020,4,9,12,0,0,0,0,0.0000,-18.0000
2020,4,9,13,0,0,0,0,0.0000,-18.7000
2020,4,9,14,30,283,18,30,0.0300,-19.1000
2020,4,9,15,65,1,65,65,0.0650,-18.4000
2020,4,9,16,138,6,136,138,0.1380,-17.3000
2020,4,9,17,272,301,177,272,0.2720,-16.0000
2020,4,9,18,407,838,79,407,0.4070,-14.7000
2020,4,9,19,478,872,86,478,0.4780,-13.7000
2020,4,9,20,522,890,91,522,0.5220,-12.7000
2020,4,9,21,536,895,93,536,0.5360,-11.9000
2020,4,9,22,518,886,92,518,0.5180,-11.4000
2020,4,9,23,471,862,88,471,0.4710,-11.1000
2020,4,10,0,396,815,83,396,0.3960,-11.0000
2020,4,10,1,304,743,74,304,0.3040,-11.2000
2020,4,10,2,201,641,60,201,0.2010,-11.7000
2020,4,10,3,101,482,40,101,0.1010,-13.0000
2020,4,10,4,24,204,17,24,0.0240,-15.1000
2020,4,10,5,0,0,0,0,0.0000,-16.0000
2020,4,10,6,0,0,0,0,0.0000,-16.0000
2020,4,10,7,0,0,0,0,0.0000,-16.0000
2020,4,10,8,0,0,0,0,0.0000,-16.2000
2020,4,10,9,0,0,0,0,0.0000,-17.0000
2020,4,10,10,0,0,0,0,0.0000,-18.5000
2020,4,10,11,0,0,0,0,0.0000,-19.6000
2020,4,10,12,0,0,0,0,0.0000,-19.9000
2020,4,10,13,0,0,0,0,0.0000,-20.0000
2020,4,10,14,25,1,25,25,0.0250,-19.6000
2020,4,10,15,118,536,42,118,0.1180,-18.3000
2020,4,10,16,220,682,59,220,0.2200,-16.9000
2020,4,10,17,322,767,74,322,0.3220,-15.4000
2020,4,10,18,359,387,205,359,0.3590,-13.4000
2020,4,10,19,407,285,277,407,0.4070,-11.5000
2020,4,10,20,448,305,299,448,0.4480,-10.1000
2020,4,10,21,445,162,364,445,0.4450,-8.6000
2020,4,10,22,517,856,100,517,0.5170,-7.3000
2020,4,10,23,465,825,95,465,0.4650,-6.5000
2020,4,11,0,394,790,86,394,0.3940,-6.1000
2020,4,11,1,303,736,72,303,0.3030,-6.0000
2020,4,11,2,206,660,57,206,0.2060,-6.6000
2020,4,11,3,106,508,39,106,0.1060,-8.4000
2020,4,11,4,28,247,17,28,0.0280,-11.2000
2020,4,11,5,0,0,0,0,0.0000,-14.0000
2020,4,11,6,0,0,0,0,0.0000,-16.4000
2020,4,11,7,0,0,0,0,0.0000,-18.4000
2020,4,11,8,0,0,0,0,0.0000,-19.4000
2020,4,11,9,0,0,0,0,0.0000,-19.9000
2020,4,11,10,0,0,0,0,0.0000,-20.4000
2020,4,11,11,0,0,0,0,0.0000,-21.1000
2020,4,11,12,0,0,0,0,0.0000,-21.8000
2020,4,11,13,0,0,0,0,0.0000,-22.5000
2020,4,11,14,38,283,23,38,0.0380,-22.4000
2020,4,11,15,103,135,83,103,0.1030,-21.8000
2020,4,11,16,226,676,62,226,0.2260,-21.1000
2020,4,11,17,328,765,76,328,0.3280,-19.6000
2020,4,11,18,418,821,87,418,0.4180,-17.3000
2020,4,11,19,489,856,95,489,0.4890,-14.7000
2020,4,11,20,533,878,98,533,0.5330,-12.6000
2020,4,11,21,555,902,98,555,0.5550,-10.4000
2020,4,11,22,538,901,94,538,0.5380,-8.6000
2020,4,11,23,490,887,87,490,0.4900,-7.3000
2020,4,12,0,410,838,79,410,0.4100,-6.5000
2020,4,12,1,318,780,69,318,0.3180,-6.3000
2020,4,12,2,214,683,57,214,0.2140,-6.9000
2020,4,12,3,104,239,71,104,0.1040,-8.6000
2020,4,12,4,28,26,27,28,0.0280,-10.5000
2020,4,12,5,0,0,0,0,0.0000,-11.5000
2020,4,12,6,0,0,0,0,0.0000,-11.8000
2020,4,12,7,0,0,0,0,0.0000,-11.6000
2020,4,12,8,0,0,0,0,0.0000,-11.4000
2020,4,12,9,0,0,0,0,0.0000,-10.8000
2020,4,12,10,0,0,0,0,0.0000,-9.7000
2020,4,12,11,0,0,0,0,0.0000,-8.8000
2020,4,12,12,0,0,0,0,0.0000,-8.0000
2020,4,12,13,0,0,0,0,0.0000,-7.4000
2020,4,12,14,18,0,18,18,0.0180,-6.8000
2020,4,12,15,115,358,59,115,0.1150,-6.0000
2020,4,12,16,212,513,85,212,0.2120,-4.6000
2020,4,12,17,312,635,100,312,0.3120,-3.1000
2020,4,12,18,403,720,108,403,0.4030,-2.1000
2020,4,12,19,476,780,112,476,0.4760,-1.2000
2020,4,12,20,519,808,115,519,0.5190,-0.8000
2020,4,12,21,533,815,116,533,0.5330,-0.4000
2020,4,12,22,515,805,114,515,0.5150,-0.1000
2020,4,12,23,468,782,109,468,0.4680,0.1000
2020,4,13,0,395,745,97,395,0.3950,0.2000
2020,4,13,1,305,683,84,305,0.3050,0.3000
2020,4,13,2,206,584,68,206,0.2060,0.4000
2020,4,13,3,37,0,37,37,0.0370,0.2000
2020,4,13,4,14,0,14,14,0.0140,-2.2000
2020,4,13,5,0,0,0,0,0.0000,-3.9000
2020,4,13,6,0,0,0,0,0.0000,-4.6000
2020,4,13,7,0,0,0,0,0.0000,-5.0000
2020,4,13,8,0,0,0,0,0.0000,-5.3000
2020,4,13,9,0,0,0,0,0.0000,-5.2000
2020,4,13,10,0,0,0,0,0.0000,-5.1000
2020,4,13,11,0,0,0,0,0.0000,-5.4000
2020,4,13,12,0,0,0,0,0.0000,-6.0000
2020,4,13,13,0,0,0,0,0.0000,-6.3000
2020,4,13,14,6,0,6,6,0.0060,-6.0000
2020,4,13,15,15,0,15,15,0.0150,-5.0000
2020,4,13,16,202,257,137,202,0.2020,-4.1000
2020,4,13,17,253,120,212,253,0.2530,-3.3000
2020,4,13,18,321,142,262,321,0.3210,-2.5000
2020,4,13,19,414,332,257,414,0.4140,-1.6000
2020,4,13,20,356,75,318,356,0.3560,-0.8000
2020,4,13,21,533,831,103,533,0.5330,-0.3000
2020,4,13,22,516,821,103,516,0.5160,-0.1000
2020,4,13,23,407,340,249,407,0.4070,0.0000
2020,4,14,0,339,278,226,339,0.3390,0.1000
2020,4,14,1,257,207,189,257,0.2570,0.1000
2020,4,14,2,171,111,144,171,0.1710,0.0000
2020,4,14,3,81,13,79,81,0.0810,-0.3000
2020,4,14,4,25,1,25,25,0.0250,-1.1000
2020,4,14,5,0,0,0,0,0.0000,-1.9000
2020,4,14,6,0,0,0,0,0.0000,-2.7000
2020,4,14,7,0,0,0,0,0.0000,-3.5000
2020,4,14,8,0,0,0,0,0.0000,-4.4000
2020,4,14,9,0,0,0,0,0.0000,-5.2000
2020,4,14,10,0,0,0,0,0.0000,-5.8000
2020,4,14,11,0,0,0,0,0.0000,-6.3000
2020,4,14,12,0,0,0,0,0.0000,-6.6000
2020,4,14,13,0,0,0,0,0.0000,-6.7000
2020,4,14,14,4,0,4,4,0.0040,-6.4000
2020,4,14,15,8,0,8,8,0.0080,-5.5000
2020,4,14,16,195,150,156,195,0.1950,-4.6000
2020,4,14,17,236,26,227,236,0.2360,-3.5000
2020,4,14,18,291,29,279,291,0.2910,-2.3000
2020,4,14,19,378,83,339,378,0.3780,-1.3000
2020,4,14,20,346,32,330,346,0.3460,-0.8000
2020,4,14,21,320,13,313,320,0.3200,-0.5000
2020,4,14,22,387,59,356,387,0.3870,-0.1000
2020,4,14,23,345,47,322,345,0.3450,0.1000
2020,4,15,0,279,30,266,279,0.2790,0.2000
2020,4,15,1,204,14,200,204,0.2040,0.3000
2020,4,15,2,131,4,130,131,0.1310,0.3000
2020,4,15,3,110,157,86,110,0.1100,0.2000
2020,4,15,4,19,0,19,19,0.0190,-1.4000
2020,4,15,5,0,0,0,0,0.0000,-2.4000
2020,4,15,6,0,0,0,0,0.0000,-2.4000
2020,4,15,7,0,0,0,0,0.0000,-2.3000
2020,4,15,8,0,0,0,0,0.0000,-2.4000
2020,4,15,9,0,0,0,0,0.0000,-2.7000
2020,4,15,10,0,0,0,0,0.0000,-2.8000
2020,4,15,11,0,0,0,0,0.0000,-3.0000
2020,4,15,12,0,0,0,0,0.0000,-3.1000
2020,4,15,13,0,0,0,0,0.0000,-3.3000
2020,4,15,14,29,0,29,29,0.0290,-3.2000
2020,4,15,15,122,123,101,122,0.1220,-2.8000
2020,4,15,16,169,48,156,169,0.1690,-2.0000
2020,4,15,17,161,2,160,161,0.1610,-1.1000
2020,4,15,18,324,97,283,324,0.3240,-0.4000
2020,4,15,19,384,130,322,384,0.3840,0.0000
2020,4,15,20,535,864,88,535,0.5350,0.2000
2020,4,15,21,548,870,88,548,0.5480,0.4000
2020,4,15,22,528,860,87,528,0.5280,0.6000
2020,4,15,23,445,559,180,445,0.4450,0.9000
